Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,"
"
2019,7,27,15,28.4,16.5,48,27,
2019,7,27,16,29.4,15.8,43,38,
2019,7,27,17,28.2,16.2,47,23,
2019,7,27,18,27.9,15.1,45,40,
2019,7,27,19,26.6,15.8,51,30,
2019,7,27,20,26,16.4,55,25,
2019,7,27,21,25.8,16.3,55,26,
2019,7,27,22,24.8,16.7,60,23,
2019,7,27,23,24.9,16.2,58,22,
2019,7,28,0,24.2,16.8,63,18,
2019,7,28,1,23.7,17.7,69,16,
2019,7,28,2,23.8,17.6,68,13,
2019,7,28,3,23,17.6,71,19,
2019,7,28,4,22.9,18.4,76,19,
2019,7,28,5,22.8,19.2,80,22,
2019,7,28,6,22.7,19.1,80,18,
2019,7,28,7,22.6,19.5,82,14,
2019,7,28,8,24.7,20.4,77,9,
2019,7,28,9,25.4,20.1,72,23,
2019,7,28,10,26.9,20.5,68,12,
2019,7,28,11,28.5,20.6,62,13,
2019,7,28,12,29,20.2,59,15,
2019,7,28,13,29.4,19.1,53,8,
2019,7,28,14,28.9,18.6,53,11,
2019,7,28,15,30.5,18.4,48,23,
2019,7,28,16,30.2,17.4,46,23,
2019,7,28,17,30.1,17.1,45,17,
2019,7,28,18,29.2,16.5,46,12,
2019,7,28,19,29.1,15.7,44,16,
2019,7,28,20,27.4,18.5,58,13,
2019,7,28,21,26.1,18.9,64,21,
2019,7,28,22,24,19.3,75,7,
2019,7,28,23,22.9,19.5,81,14,
2019,7,29,0,23.2,19.7,81,7,
2019,7,29,1,22.7,19.5,82,5,
2019,7,29,2,22.8,19.6,82,15,
2019,7,29,3,22.2,19.8,86,19,
2019,7,29,4,21.8,19.6,87,14,
2019,7,29,5,21.8,19.5,87,13,
2019,7,29,6,23.2,19.7,81,17,
2019,7,29,7,24.5,20.1,76,16,
2019,7,29,8,26.6,20.8,70,13,
2019,7,29,9,28.3,21.2,65,18,
2019,7,29,10,29.7,20.2,56,32,
2019,7,29,11,29.1,20,57,25,
2019,7,29,12,30.8,20.1,52,35,
2019,7,29,13,30,19.4,52,30,
2019,7,29,14,30.7,19.2,50,30,
2019,7,29,15,31.4,18.5,46,35,
2019,7,29,16,30,18.2,49,43,
2019,7,29,17,29.4,18.3,50,27,
2019,7,29,18,28.5,18.8,55,28,
2019,7,29,19,28,18.6,56,26,
2019,7,29,20,25,17.4,62,16,
2019,7,29,21,23.6,18.1,70,14,
2019,7,29,22,22.4,18.7,79,7,
2019,7,29,23,22.6,18.8,79,14,
2019,7,30,0,22.1,20,88,20,
2019,7,30,1,22.2,19.9,87,23,
2019,7,30,2,21.6,20.2,92,19,
2019,7,30,3,21.4,19.9,91,19,
2019,7,30,4,20.7,19.9,95,21,
2019,7,30,5,20.5,19.8,96,22,
2019,7,30,6,20.4,19.8,96,21,
2019,7,30,7,20.6,20.2,98,9,
2019,7,30,8,21.2,20.6,97,9,
2019,7,30,9,22.5,21.2,92,16,
2019,7,30,10,23.9,20.6,81,17,
2019,7,30,11,25.2,20.1,73,5,
2019,7,30,12,27.3,20.1,64,14,
2019,7,30,13,28.2,17.7,52,9,
2019,7,30,14,28.4,18.7,55,9,
2019,7,30,15,27.8,15.9,48,21,
2019,7,30,16,27.8,17.5,53,21,
2019,7,30,17,26.1,18.7,63,15,
2019,7,30,18,25.2,18.6,66,14,
2019,7,30,19,24.4,18.3,69,17,
2019,7,30,20,23.4,17.7,70,10,
2019,7,30,21,22.4,16.9,71,10,
2019,7,30,22,21.2,16.2,73,9,
2019,7,30,23,20,16.3,79,15,
2019,7,31,0,20,15.7,76,12,
2019,7,31,1,19.6,14.3,71,8,
2019,7,31,2,18.4,13.5,73,13,
2019,7,31,3,17.9,12.8,72,7,
2019,7,31,4,17.1,12.8,76,13,
2019,7,31,5,16.4,13,80,16,
2019,7,31,6,17.5,12.7,74,14,
2019,7,31,7,18.8,13.1,69,13,
2019,7,31,8,20,13.1,64,13,
2019,7,31,9,19.7,14.2,70,9,
2019,7,31,10,20.5,15.4,72,15,
2019,7,31,11,22.8,15.1,62,4,
2019,7,31,12,24.4,15.1,56,12,
2019,7,31,13,25.6,15.1,52,8,
2019,7,31,14,26.1,13.4,45,6,
2019,7,31,15,27.2,14.6,45,7,
2019,7,31,16,25.5,14.8,51,11,
2019,7,31,17,26.2,15.2,50,21,
2019,7,31,18,25.2,13.9,49,23,
2019,7,31,19,23.4,12.8,51,19,
2019,7,31,20,21.6,11.8,53,18,
2019,7,31,21,20.4,12.2,59,12,
2019,7,31,22,19.1,12,63,14,
2019,7,31,23,18.3,11.9,66,9,
2019,8,1,0,17.6,11.8,68,10,
2019,8,1,1,17.5,11.8,69,10,
2019,8,1,2,16.8,12.2,74,13,
2019,8,1,3,16.3,12.8,79,18,
2019,8,1,4,15.9,12.8,82,18,
2019,8,1,5,15.9,12.5,80,18,
2019,8,1,6,16.4,12.4,77,15,
2019,8,1,7,18,12.8,71,14,
2019,8,1,8,20.6,12.6,59,16,
2019,8,1,9,22.6,10.5,46,22,
2019,8,1,10,23.9,9.8,40,22,
2019,8,1,11,24.1,9.2,38,14,
2019,8,1,12,23.7,10,42,13,
2019,8,1,13,25,10,38,25,
2019,8,1,14,25.1,9.1,36,17,
2019,8,1,15,25,9.8,38,15,
2019,8,1,16,25.4,11.1,40,22,
2019,8,1,17,25.1,9.9,38,16,
2019,8,1,18,24.5,9.3,37,16,
2019,8,1,19,23.6,8.8,38,16,
2019,8,1,20,22.3,9.2,43,13,
2019,8,1,21,21.6,11,51,4,
2019,8,1,22,22.1,10.2,46,14,
2019,8,1,23,20.2,10.6,54,15,
2019,8,2,0,18.8,11.1,60,8,
2019,8,2,1,18.2,11.4,64,13,
2019,8,2,2,17.4,11.2,67,13,
2019,8,2,3,17.2,11.1,67,13,
2019,8,2,4,16.4,11.1,70,14,
2019,8,2,5,15.9,11.2,73,12,
2019,8,2,6,17.4,11.9,70,13,
2019,8,2,7,19,12.9,67,13,
2019,8,2,8,21.3,13.1,59,18,
2019,8,2,9,23.8,12.7,49,13,
2019,8,2,10,25.2,12.2,44,15,
2019,8,2,11,25.7,11.1,39,16,
2019,8,2,12,25.8,9.4,35,16,
2019,8,2,13,26.1,9.8,35,16,
2019,8,2,14,26.9,9.5,33,25,
2019,8,2,15,26.5,8.7,32,16,
2019,8,2,16,26.7,9.4,33,21,
2019,8,2,17,26.3,9.9,35,17,
2019,8,2,18,25.6,9,34,13,
2019,8,2,19,23.9,11,44,24,
2019,8,2,20,22.4,12.4,53,16,
2019,8,2,21,22.9,10.6,46,13,
2019,8,2,22,21.6,9.3,45,13,
2019,8,2,23,21,9.4,47,13,
2019,8,3,0,20,10.6,54,13,
2019,8,3,1,18.5,11.8,65,13,
2019,8,3,2,18.5,12,65,12,
2019,8,3,3,17.9,12.2,69,12,
2019,8,3,4,17.8,12.2,69,4,
2019,8,3,5,17.3,12.1,71,2,
2019,8,3,6,17.7,12.1,69,17,
2019,8,3,7,19.1,13.1,68,3,
2019,8,3,8,23.4,11.6,47,7,
2019,8,3,9,24.9,10.8,40,12,
2019,8,3,10,25.9,12.9,44,15,
2019,8,3,11,27.2,14.1,44,17,
2019,8,3,12,28.5,14.6,42,9,
2019,8,3,13,27.5,13.4,41,30,
2019,8,3,14,26.9,13.5,43,20,
2019,8,3,15,26.8,14.5,46,21,
2019,8,3,16,26.6,14.6,47,15,
2019,8,3,17,25.6,14.5,50,10,
2019,8,3,18,26.1,15.7,52,8,
2019,8,3,19,27.5,16.9,52,21,
2019,8,3,20,25,16.1,57,16,
2019,8,3,21,23.5,15.9,62,18,
2019,8,3,22,22.7,17,70,17,
2019,8,3,23,21.7,17.4,77,13,
2019,8,4,0,21.1,17.4,79,9,
2019,8,4,1,20.4,17.8,85,9,
2019,8,4,2,20,17.8,87,10,
2019,8,4,3,19.7,17.9,89,14,
2019,8,4,4,19.6,17.7,88,13,
2019,8,4,5,19.3,17.4,88,16,
2019,8,4,6,19.5,15.4,77,21,
2019,8,4,7,20.2,13.9,67,22,
2019,8,4,8,21.5,11.4,52,24,
2019,8,4,9,22.6,11.9,50,8,
2019,8,4,10,23.8,12.7,49,14,
2019,8,4,11,24.5,11.6,44,25,
2019,8,4,12,24.4,9.4,38,21,
2019,8,4,13,24.4,10.9,42,21,
2019,8,4,14,24.1,11.4,44,22,
2019,8,4,15,25.1,12.2,44,19,
2019,8,4,16,24.8,12.9,47,13,
2019,8,4,17,24.8,13.3,48,26,
2019,8,4,18,23.8,13.6,52,11,
2019,8,4,19,22.7,12.9,54,17,
2019,8,4,20,21.5,12.1,54,16,
2019,8,4,21,21.8,7.2,38,13,
2019,8,4,22,20.6,7.7,43,16,
2019,8,4,23,19.9,8,46,2,
2019,8,5,0,19.6,7.8,46,13,
2019,8,5,1,18.9,9.6,54,15,
2019,8,5,2,18.4,9.6,56,15,
2019,8,5,3,17.8,9.7,59,14,
2019,8,5,4,17.2,9.7,61,12,
2019,8,5,5,16.8,10.2,65,4,
2019,8,5,6,16.6,11.1,70,5,
2019,8,5,7,19.9,10.5,54,14,
2019,8,5,8,22.6,11.5,49,11,
2019,8,5,9,24.8,13.9,50,16,
2019,8,5,10,26.8,13.2,43,26,
2019,8,5,11,25.7,14.6,50,18,
2019,8,5,12,27.7,15.9,48,24,
2019,8,5,13,28.1,16.9,50,30,
2019,8,5,14,27.9,16.9,51,32,
2019,8,5,15,28.1,17.2,51,28,
2019,8,5,16,27.6,17.1,52,24,
2019,8,5,17,27.4,17.4,54,35,
2019,8,5,18,26,18.1,61,15,
2019,8,5,19,25.5,18.1,63,11,
2019,8,5,20,25.1,17.1,61,22,
2019,8,5,21,24.9,17.3,62,19,
2019,8,5,22,23.6,17.8,70,18,
2019,8,5,23,23.5,18,71,18,
2019,8,6,0,22.8,18.1,75,18,
2019,8,6,1,21.8,18.3,80,15,
2019,8,6,2,20.8,18.5,87,14,
2019,8,6,3,21.5,18.9,85,22,
2019,8,6,4,21.3,19.4,89,21,
2019,8,6,5,20.8,19.1,90,16,
2019,8,6,6,21.7,19.6,88,13,
2019,8,6,7,23.7,20.6,83,21,
2019,8,6,8,23.8,19.8,78,11,
2019,8,6,9,24.2,20.3,79,12,
2019,8,6,10,21.2,18.8,86,12,
2019,8,6,11,21.8,19.8,88,13,
2019,8,6,12,24,20,78,12,
2019,8,6,13,26,20,69,9,
2019,8,6,14,26.8,19.9,65,7,
2019,8,6,15,27.7,18.6,57,16,
2019,8,6,16,26.1,18.3,62,10,
2019,8,6,17,26.2,17.9,60,16,
2019,8,6,18,25.6,18.7,65,10,
2019,8,6,19,25.4,17.9,62,13,
2019,8,6,20,23.9,18.9,73,19,
2019,8,6,21,23.1,19.3,79,16,
2019,8,6,22,22.7,19.3,81,16,
2019,8,6,23,22.4,19.2,82,19,
2019,8,7,0,22.2,19.1,83,14,
2019,8,7,1,21.4,19,86,13,
2019,8,7,2,21.1,18.6,85,16,
2019,8,7,3,20.9,18.4,85,4,
2019,8,7,4,20.9,18.4,85,13,
2019,8,7,5,20.6,18.3,86,12,
2019,8,7,6,20.5,18.4,87,15,
2019,8,7,7,20.9,18.5,86,10,
2019,8,7,8,21.7,18.9,84,13,
2019,8,7,9,23.3,19.8,80,16,
2019,8,7,10,24,18.4,71,13,
2019,8,7,11,25.4,17.6,62,3,
2019,8,7,12,26.5,18.2,60,11,
2019,8,7,13,25.9,20.1,70,9,
2019,8,7,14,25.7,19.6,69,26,
2019,8,7,15,25.9,19,65,19,
2019,8,7,16,27.7,17.4,53,13,
2019,8,7,17,26.2,19.2,65,19,
2019,8,7,18,25.3,18.7,66,29,
2019,8,7,19,24.7,19.2,71,8,
2019,8,7,20,23.5,15,58,9,
2019,8,7,21,24.4,13.6,50,7,
2019,8,7,22,22.7,15.9,65,14,
2019,8,7,23,21.7,14.6,64,7,
2019,8,8,0,19.9,12.5,62,7,
2019,8,8,1,19.4,12,62,13,
2019,8,8,2,19.3,11.3,60,14,
2019,8,8,3,18.7,11.2,62,13,
2019,8,8,4,19,11.2,60,12,
2019,8,8,5,18.4,14.4,77,14,
2019,8,8,6,20,16.5,80,14,
2019,8,8,7,22.1,18.7,81,17,
2019,8,8,8,23.1,19.9,82,16,
2019,8,8,9,21.7,18.3,81,10,
2019,8,8,10,21.5,17.7,79,17,
2019,8,8,11,22.6,18.2,76,22,
2019,8,8,12,24.1,16.8,63,22,
2019,8,8,13,23,18.6,76,15,
2019,8,8,14,23.3,18.4,74,17,
2019,8,8,15,26.1,17.8,60,26,
2019,8,8,16,26.3,15.5,51,39,
2019,8,8,17,25.5,13.2,46,37,
2019,8,8,18,24.8,12.7,46,36,
2019,8,8,19,23.7,12.6,49,27,
2019,8,8,20,22.1,11.7,51,20,
2019,8,8,21,21.8,12.3,54,17,
2019,8,8,22,20.5,12.5,60,13,
2019,8,8,23,19.4,12.5,64,17,
2019,8,9,0,17.5,12.6,73,14,
2019,8,9,1,16.7,12.8,78,12,
2019,8,9,2,17,12.2,73,20,
2019,8,9,3,16.9,11.9,72,18,
2019,8,9,4,15.1,11.9,81,13,
2019,8,9,5,14.5,11.7,83,9,
2019,8,9,6,14.9,12.2,84,13,
2019,8,9,7,17,12.6,75,8,
2019,8,9,8,19.6,13.5,68,10,
2019,8,9,9,22.3,11.8,51,26,
2019,8,9,10,23.2,11.7,48,19,
2019,8,9,11,24.4,11.3,43,34,
2019,8,9,12,24.9,11.1,41,28,
2019,8,9,13,25.2,11.8,43,19,
2019,8,9,14,24.8,11.6,43,32,
2019,8,9,15,25,11.9,43,34,
2019,8,9,16,25.5,10,37,37,
2019,8,9,17,24.4,10.8,42,35,
2019,8,9,18,23.7,11.8,47,20,
2019,8,9,19,22.7,11.4,48,28,
2019,8,9,20,21.4,10.1,48,26,
2019,8,9,21,20.2,10.7,54,22,
2019,8,9,22,18.7,11.1,61,18,
2019,8,9,23,18.1,11.5,65,20,
2019,8,10,0,16.8,11.5,71,18,
2019,8,10,1,16.4,11.2,71,18,
2019,8,10,2,16.3,10.9,70,21,
2019,8,10,3,15.9,11,73,18,
2019,8,10,4,14.7,11.2,80,15,
2019,8,10,5,14.6,11.3,81,16,
2019,8,10,6,14.8,11.5,80,13,
2019,8,10,7,16.9,12,73,12,
2019,8,10,8,18.7,12.7,68,6,
2019,8,10,9,20.6,10.5,52,12,
2019,8,10,10,22.3,10.4,46,17,
2019,8,10,11,23.4,10.8,45,26,
2019,8,10,12,23.3,9.8,42,26,
2019,8,10,13,24.3,10.2,40,29,
2019,8,10,14,24.8,9.6,38,27,
2019,8,10,15,25.1,9,36,35,
2019,8,10,16,24.9,9,36,31,
2019,8,10,17,24.2,7.9,35,32,
2019,8,10,18,22.6,10.8,47,11,
2019,8,10,19,21.7,9.6,46,10,
2019,8,10,20,21.1,9.4,47,18,
2019,8,10,21,19.7,8.8,49,15,
2019,8,10,22,18.7,9.3,54,13,
2019,8,10,23,16.9,9.4,61,7,
2019,8,11,0,16.3,9.7,65,7,
2019,8,11,1,15.6,10.3,70,9,
2019,8,11,2,15.5,10.2,70,3,
2019,8,11,3,14.9,10.3,74,14,
2019,8,11,4,14.6,10,74,8,
2019,8,11,5,14.8,9.8,72,9,
2019,8,11,6,15.1,9.8,70,9,
2019,8,11,7,18.3,9.9,58,14,
2019,8,11,8,21.2,11,51,15,
2019,8,11,9,24,12.4,48,16,
2019,8,11,10,25.2,9.8,37,19,
2019,8,11,11,25.4,11.3,41,16,
2019,8,11,12,26.2,11.6,40,7,
2019,8,11,13,27.3,12.6,40,15,
2019,8,11,14,27,12.7,41,10,
2019,8,11,15,26.8,12.2,40,9,
2019,8,11,16,28.3,13,38,15,
2019,8,11,17,27.8,12.5,38,22,
2019,8,11,18,26.9,12.1,39,20,
2019,8,11,19,26.1,11.6,40,17,
2019,8,11,20,24.1,11.3,44,8,
2019,8,11,21,22.8,16,65,15,
2019,8,11,22,20.9,8.5,44,9,
2019,8,11,23,20.2,7.8,44,9,
2019,8,12,0,20.5,16.5,77,13,
2019,8,12,1,20.4,16.5,78,9,
2019,8,12,2,20.5,16.6,78,11,
2019,8,12,3,20.4,16.7,79,12,
2019,8,12,4,20.5,16.9,80,15,
2019,8,12,5,20.7,16.6,77,14,
2019,8,12,6,19.6,17.8,89,8,
2019,8,12,7,19.3,16,81,10,
2019,8,12,8,20.5,17.2,81,0,
2019,8,12,9,22.3,17.6,74,16,
2019,8,12,10,23.2,17.7,71,21,
2019,8,12,11,26.6,17.8,58,20,
2019,8,12,12,27.7,18.1,55,21,
2019,8,12,13,28.7,18.6,54,21,
2019,8,12,14,27.5,19,59,11,
2019,8,12,15,28.7,17.7,51,16,
2019,8,12,16,28.4,17.6,51,25,
2019,8,12,17,27.7,17.8,54,15,
2019,8,12,18,26.9,17.9,57,12,
2019,8,12,19,23.9,19.8,78,16,
2019,8,12,20,23.7,19.1,75,15,
2019,8,12,21,22.4,19.4,83,16,
2019,8,12,22,22.3,19.3,83,5,
2019,8,12,23,22.6,19.2,81,7,
2019,8,13,0,21.6,19.2,86,4,
2019,8,13,1,21.7,19.2,85,7,
2019,8,13,2,20.6,17.8,84,12,
2019,8,13,3,20.1,17.4,84,12,
2019,8,13,4,19.1,17.2,88,8,
2019,8,13,5,19.2,17.1,87,11,
2019,8,13,6,19.5,16.7,84,10,
2019,8,13,7,20.5,17.3,82,16,
2019,8,13,8,21.7,17.8,78,17,
2019,8,13,9,22.7,17.7,73,16,
2019,8,13,10,24.8,17.6,64,14,
2019,8,13,11,25.7,17.4,60,9,
2019,8,13,12,26.1,17,57,20,
2019,8,13,13,26.8,16.7,53,14,
2019,8,13,14,28.1,18.2,54,14,
2019,8,13,15,27.8,16.2,49,14,
2019,8,13,16,27.4,16.2,50,17,
2019,8,13,17,26.3,15.2,50,12,
2019,8,13,18,24.9,15.6,56,13,
2019,8,13,19,24.3,15.3,56,14,
2019,8,13,20,24,14.3,54,8,
2019,8,13,21,23.3,9.8,42,25,
2019,8,13,22,22.1,12.4,54,10,
2019,8,13,23,20.6,12.5,59,16,
2019,8,14,0,19.9,12.2,61,17,
2019,8,14,1,19.3,11.9,62,16,
2019,8,14,2,19,12.1,64,14,
2019,8,14,3,18.3,11.6,65,16,
2019,8,14,4,17.7,12,69,14,
2019,8,14,5,17,11.7,71,13,
2019,8,14,6,17.6,11.5,67,14,
2019,8,14,7,18.9,11.1,60,17,
2019,8,14,8,20.3,10.8,54,25,
2019,8,14,9,21.5,10.3,48,27,
2019,8,14,10,22.9,10.3,45,22,
2019,8,14,11,23.4,10,42,25,
2019,8,14,12,24.2,10.1,40,10,
2019,8,14,13,24.8,9.9,38,17,
2019,8,14,14,25.3,7,31,8,
2019,8,14,15,25,12.5,45,13,
2019,8,14,16,24.7,12.9,47,20,
2019,8,14,17,23.6,12.8,50,16,
2019,8,14,18,22.9,12.7,52,16,
2019,8,14,19,22.3,8.5,41,19,
2019,8,14,20,21.4,8.7,44,22,
2019,8,14,21,19.3,11.3,60,15,
2019,8,14,22,18.4,11.8,65,21,
2019,8,14,23,17.6,11.6,67,17,
2019,8,15,0,17.4,10,61,19,
2019,8,15,1,16.9,9,59,21,
2019,8,15,2,16.7,8.6,59,22,
2019,8,15,3,16.1,8.6,61,17,
2019,8,15,4,15.3,8.9,65,18,
2019,8,15,5,15.8,8.8,63,21,
2019,8,15,6,16.3,9.2,63,22,
2019,8,15,7,18.2,10.2,59,17,
2019,8,15,8,19.8,12.6,63,19,
2019,8,15,9,20.8,14,65,14,
2019,8,15,10,23.1,13.7,55,16,
2019,8,15,11,22.9,13.7,56,19,
2019,8,15,12,23.4,13.8,55,26,
2019,8,15,13,23.1,13.8,55,26,
2019,8,15,14,21.3,13.1,59,20,
2019,8,15,15,18.3,14.2,77,22,
2019,8,15,16,19.4,13.7,69,24,
2019,8,15,17,20.1,12.5,61,22,
2019,8,15,18,20.4,11.8,57,22,
2019,8,15,19,20.2,11.6,57,23,
2019,8,15,20,19.9,12,60,21,
2019,8,15,21,19.6,12.9,65,20,
2019,8,15,22,19.2,13,67,18,
2019,8,15,23,18.6,13.4,72,13,
2019,8,16,0,18.6,14.2,75,13,
2019,8,16,1,18.5,14.2,76,13,
2019,8,16,2,17.4,13.8,80,14,
2019,8,16,3,17.4,14.4,82,4,
2019,8,16,4,16.5,13.7,84,13,
2019,8,16,5,16.3,13.7,85,17,
2019,8,16,6,16.7,13.7,82,14,
2019,8,16,7,18.6,13.8,73,17,
2019,8,16,8,20.5,14.5,68,14,
2019,8,16,9,21.6,16,70,18,
2019,8,16,10,22.7,14.3,59,11,
2019,8,16,11,24,16,60,11,
2019,8,16,12,24.6,17.3,63,10,
2019,8,16,13,25.3,16.2,56,19,
2019,8,16,14,24.5,17.2,64,23,
2019,8,16,15,25.4,16.6,58,17,
2019,8,16,16,25.3,17.5,61,17,
2019,8,16,17,24.1,16.4,61,17,
2019,8,16,18,22.9,17.2,70,18,
2019,8,16,19,21.3,18.1,82,15,
2019,8,16,20,20.5,19.1,91,18,
2019,8,16,21,20.1,18.9,92,20,
2019,8,16,22,20.3,18.2,88,12,
2019,8,16,23,19.9,18.4,91,17,
2019,8,17,0,19.7,18.3,92,17,
2019,8,17,1,19.2,18.3,95,13,
2019,8,17,2,18.9,18.1,95,21,
2019,8,17,3,18.6,18.1,97,16,
2019,8,17,4,18.6,18.1,97,16,
2019,8,17,5,18.9,18.1,95,6,
2019,8,17,6,19.3,18.6,95,19,
2019,8,17,7,19.3,19,98,7,
2019,8,17,8,19.4,19.2,99,14,
2019,8,17,9,19.6,19.4,99,18,
2019,8,17,10,21.3,20.6,95,24,
2019,8,17,11,21.7,20.3,92,18,
2019,8,17,12,23.6,21,85,17,
2019,8,17,13,25.4,21.8,80,13,
2019,8,17,14,21.3,18.3,83,16,
2019,8,17,15,24.7,19.2,71,13,
2019,8,17,16,27.6,19,59,5,
2019,8,17,17,27.9,15.7,47,11,
2019,8,17,18,26.8,15.8,50,22,
2019,8,17,19,25,15.8,56,18,
2019,8,17,20,24,16.1,61,9,
2019,8,17,21,23.4,15.9,62,6,
2019,8,17,22,21.4,16.1,72,4,
2019,8,17,23,22,16.4,70,5,
2019,8,18,0,20.8,16.7,77,17,
2019,8,18,1,20.3,17.9,86,17,
2019,8,18,2,19.7,17.5,87,14,
2019,8,18,3,19.6,17.1,85,17,
2019,8,18,4,19.9,18.4,91,22,
2019,8,18,5,19.8,19.4,97,12,
2019,8,18,6,19.7,19.6,99,21,
2019,8,18,7,20.1,19.8,98,10,
2019,8,18,8,20.9,19.6,92,16,
2019,8,18,9,20.9,19.7,92,7,
2019,8,18,10,23.9,20.8,83,17,
2019,8,18,11,23.9,20.3,80,23,
2019,8,18,12,24.1,20.7,81,16,
2019,8,18,13,25.7,20.9,74,26,
2019,8,18,14,26.6,21.4,73,16,
2019,8,18,15,26.2,20.8,72,24,
2019,8,18,16,25.8,21.6,77,22,
2019,8,18,17,22.9,19.7,82,36,
2019,8,18,18,21.1,19.8,92,16,
2019,8,18,19,21.8,20.6,92,19,
2019,8,18,20,22.1,21.1,94,11,
2019,8,18,21,22.1,20.7,92,18,
2019,8,18,22,22.4,20.6,89,17,
2019,8,18,23,22.3,20.2,88,8,
2019,8,19,0,21.4,19,86,10,
2019,8,19,1,20.6,19.5,93,21,
2019,8,19,2,20.3,19.3,94,23,
2019,8,19,3,20.5,19.5,94,25,
2019,8,19,4,20.4,19.6,95,14,
2019,8,19,5,19.8,19,95,12,
2019,8,19,6,20.4,19.4,94,13,
2019,8,19,7,22.1,19.3,84,21,
2019,8,19,8,23.4,19.2,77,18,
2019,8,19,9,24.8,18.8,69,20,
2019,8,19,10,24.8,17.6,64,23,
2019,8,19,11,25.9,17.2,58,19,
2019,8,19,12,25.8,16.6,56,20,
2019,8,19,13,27,16,50,8,
2019,8,19,14,27.4,14.3,44,21,
2019,8,19,15,27,11.9,38,14,
2019,8,19,16,26.7,13.1,42,28,
2019,8,19,17,26.6,13.3,43,10,
2019,8,19,18,25.7,12.8,44,18,
2019,8,19,19,24.5,11.8,45,18,
2019,8,19,20,23.3,11.3,46,17,
2019,8,19,21,20.8,13.3,62,20,
2019,8,19,22,20,13.1,64,16,
2019,8,19,23,19.6,12.9,65,13,
2019,8,20,0,19.3,13.2,67,7,
2019,8,20,1,19,13.3,69,5,
2019,8,20,2,18.7,13.4,71,16,
2019,8,20,3,17.8,13.1,74,3,
2019,8,20,4,17.5,13.8,79,17,
2019,8,20,5,17.2,14,81,18,
2019,8,20,6,18,13.6,75,17,
2019,8,20,7,20,14.5,70,3,
2019,8,20,8,22,16.5,70,9,
2019,8,20,9,23,15.5,62,17,
2019,8,20,10,23.5,15.7,61,16,
2019,8,20,11,24.4,17.6,65,25,
2019,8,20,12,25.4,19.5,69,13,
2019,8,20,13,27,20.4,67,27,
2019,8,20,14,26.1,20.2,69,26,
2019,8,20,15,25.4,20.8,75,13,
2019,8,20,16,26.6,19.7,65,17,
2019,8,20,17,25.6,20.2,72,21,
2019,8,20,18,24.6,19.6,73,11,
2019,8,20,19,23.5,19.2,77,16,
2019,8,20,20,22.9,19.8,82,10,
2019,8,20,21,22.8,19.5,81,8,
2019,8,20,22,23.1,19.6,80,10,
2019,8,20,23,23.2,19.8,81,6,
2019,8,21,0,22.9,20.1,84,11,
2019,8,21,1,23,19.5,80,15,
2019,8,21,2,21.4,18.8,85,14,
2019,8,21,3,21.2,19.6,90,9,
2019,8,21,4,20.7,19.2,91,13,
2019,8,21,5,20.5,19.6,95,30,
2019,8,21,6,20.3,19.2,94,18,
2019,8,21,7,21.5,19.8,90,19,
2019,8,21,8,23.1,19.9,82,17,
2019,8,21,9,24.3,20.3,78,9,
2019,8,21,10,25.6,20.9,75,21,
2019,8,21,11,26.8,20.8,69,14,
2019,8,21,12,27.1,20.6,67,22,
2019,8,21,13,28.6,21.2,64,22,
2019,8,21,14,29.2,20.1,57,22,
2019,8,21,15,30.2,20.9,57,11,
2019,8,21,16,29.2,18,50,21,
2019,8,21,17,28.6,18.4,53,21,
2019,8,21,18,27.7,18.2,56,10,
2019,8,21,19,26.6,18.2,60,12,
2019,8,21,20,25.1,18.6,67,15,
2019,8,21,21,24.4,18.8,71,8,
2019,8,21,22,23.9,19.8,77,26,
2019,8,21,23,22.4,18.4,78,29,
2019,8,22,0,20.1,14.6,70,17,
2019,8,22,1,19.4,12.4,63,18,
2019,8,22,2,19.3,10.2,55,19,
2019,8,22,3,19.2,9.2,52,20,
2019,8,22,4,17.6,11.1,65,20,
2019,8,22,5,17.2,11.2,67,17,
2019,8,22,6,17.5,10.6,64,22,
2019,8,22,7,17.7,10.9,64,20,
2019,8,22,8,18.5,10.8,60,14,
2019,8,22,9,20.2,10.3,53,22,
2019,8,22,10,21.2,10.4,50,17,
2019,8,22,11,21.7,9.9,47,26,
2019,8,22,12,22.9,9.9,43,17,
2019,8,22,13,22.7,9.9,44,9,
2019,8,22,14,23.2,8.1,38,12,
2019,8,22,15,23.4,9.7,41,9,
2019,8,22,16,22.8,9.2,41,12,
2019,8,22,17,22.6,11.4,49,21,
2019,8,22,18,20.9,11.4,54,14,
2019,8,22,19,19.6,11.3,59,14,
2019,8,22,20,18.8,10.2,57,15,
2019,8,22,21,17.6,10.7,64,15,
2019,8,22,22,17,11,68,15,
2019,8,22,23,16.6,11,70,8,
2019,8,23,0,16.1,11,72,13,
2019,8,23,1,15.6,11,74,9,
2019,8,23,2,15,11.2,78,7,
2019,8,23,3,14.3,11.2,81,10,
2019,8,23,4,14.3,11.2,81,7,
2019,8,23,5,14,10.9,81,8,
2019,8,23,6,14.3,10.9,80,9,
2019,8,23,7,15.5,11.3,76,14,
2019,8,23,8,17.6,13,74,17,
2019,8,23,9,19.3,12.4,64,14,
2019,8,23,10,20.6,10.5,52,12,
